12.28	0.430792	0.431187	0.000395026
12.32	0.443753	0.444123	0.000370578
12.36	0.457555	0.457901	0.000346085
12.4	0.472145	0.472467	0.000321585
12.44	0.487466	0.487763	0.000297116
12.48	0.503461	0.503734	0.000272716
12.52	0.520073	0.520321	0.000248421
12.56	0.537242	0.537467	0.000224266
12.6	0.554911	0.555111	0.000200283
12.64	0.573019	0.573195	0.000176506
12.68	0.591506	0.591659	0.000152965
12.72	0.610313	0.610443	0.000129688
12.76	0.62938	0.629487	0.000106704
12.8	0.648647	0.648731	8.40388e-05
12.84	0.668053	0.668115	6.17157e-05
12.88	0.68754	0.687579	3.97577e-05
12.92	0.707048	0.707066	1.81856e-05
12.96	0.726519	0.726516	2.98147e-06
13	0.745895	0.745871	2.37261e-05
13.04	0.765119	0.765075	4.40326e-05
13.08	0.784135	0.784071	6.3887e-05
13.12	0.802887	0.802803	8.32768e-05
13.16	0.821319	0.821217	0.000102191
13.2	0.83938	0.839259	0.000120621
13.24	0.857016	0.856877	0.000138559
13.28	0.874175	0.874019	0.000155998
13.32	0.890807	0.890634	0.000172933
13.36	0.906863	0.906674	0.000189361
13.4	0.922295	0.92209	0.000205279
13.44	0.937056	0.936835	0.000220686
13.48	0.951099	0.950864	0.000235581
13.52	0.964381	0.964131	0.000249964
13.56	0.976859	0.976595	0.000263837
13.6	0.98849	0.988213	0.000277201
13.64	0.999234	0.998944	0.00029006
13.68	1.00905	1.00875	0.000302415
13.72	1.0179	1.01759	0.00031427
13.76	1.02576	1.02543	0.00032563
13.8	1.03257	1.03223	0.000336496
13.84	1.03831	1.03797	0.000346875
13.88	1.04295	1.04259	0.000356769
13.92	1.04645	1.04609	0.000366182
13.96	1.04879	1.04841	0.000375118
14	1.04993	1.04954	0.000383581
14.04	1.04985	1.04945	0.000391574
14.08	1.04851	1.04811	0.000399099
14.12	1.04591	1.0455	0.00040616
14.16	1.042	1.04159	0.000412759
14.2	1.03678	1.03636	0.000418896
14.24	1.03022	1.0298	0.000424575
14.28	1.0223	1.02187	0.000429794
14.32	1.013	1.01257	0.000434555
14.36	1.00232	1.00188	0.000438857
14.4	0.990225	0.989783	0.000442699
14.44	0.976718	0.976272	0.00044608
14.48	0.961785	0.961336	0.000448998
14.52	0.945417	0.944966	0.000451452
